driver_id,customer_id,n_trips,n_ghost,driver_trip_count,customer_trip_count,top_service_name,top_pickup_province_name,pair_share_driver,pair_share_customer,ghost_rate,volume_cohort,cohort_trip_threshold,trip_count_percentile,expected_share_driver,expected_share_customer,raw_concentration,expected_concentration,concentration_gap,support_factor,trip_threshold,volume_score,is_extreme_volume,concentration_score,pair_core_score,pair_collusion_score,avg_gmv,total_gmv,total_discount,active_days,latest_order_date,top_dropoff_province_name,min_gap_min,dominant_route_key,dominant_route_trip_count,dominant_route_share,high_confidence,suspected_ghost_rate,temporal_score,avg_gmv_percentile_by_cohort,low_value_farming_score,suspected_ghost_score,pair_risk_score,business_impact_score,fraud_risk_score,investigation_priority_score,shared_payment_count,shared_promo_count,shared_pickup_count,shared_dropoff_count,shared_route_count,component_id,component_size,component_edge_count,component_density,supporting_signal_count,linked_pair_count,network_support_score,network_risk_score,priority_score,repeated_pair_rule_score,ghost_trip_rule_score,route_farming_rule_score,network_pattern_rule_score,business_rule,business_rule_label,business_rule_story,business_rule_score,rule_name,reason_code,flag_reason,supporting_signal,primary_business_rule,primary_business_rule_label,primary_business_rule_story,primary_business_rule_score,triggered_business_rules,triggered_reason_codes,repeated_pair_rule_score_pair,ghost_trip_rule_score_pair,route_farming_rule_score_pair,network_pattern_rule_score_pair
e0b74e9fda5b1515,a19523ae8b17153c,9,9,28,9,xanh_car,Thành phố Hồ Chí Minh,0.32142857142857145,1.0,1.0,xanh_car|Thành phố Hồ Chí Minh,6.0,1.0,0.2,0.5,0.3214,0.2,0.1518,0.9603,6.0,0.5,True,0.1458,30.52,30.52,119000.0,1071000.0,261000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.35,"Phường Phú Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> Đường Pasteur, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam",9,1.0,True,1.0,0.9918,0.7778,0.1111,81.98,58.82,83.67,48.78,57.5,0,1,1,0,0,ride_component_85,1,0,0.0,0,0,8.57,6.02,57.5,29.46,88.12,89.41,3.31,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",89.41,REPEATED_CUSTOMER_DRIVER,KB-C_ROUTE_LOOP,The pair repeatedly cycles through the same pickup-dropoff route at suspicious density.,route_loop_reuse,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",89.41,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,29.46,88.12,89.41,3.31
ac5ad23248702f61,0f4911491200ddd9,8,8,94,8,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.0851063829787234,1.0,1.0,xanhsm_bike_sg|Thành phố Hồ Chí Minh,5.0,1.0,0.058823529411764705,0.5,0.0851,0.0588,0.0279,0.9163,6.0,0.5333,True,0.0256,25.41,25.41,11500.0,92000.0,7000.0,1,2026-07-26,Thành phố Hồ Chí Minh,0.7833333333333333,"Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam -> Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam",6,0.75,True,1.0,0.9067,0.1176,0.4706,86.61,59.07,33.47,59.51,53.0,0,2,1,2,2,ride_component_20,5,8,0.8,4,3,83.3,58.21,53.0,23.89,89.43,73.2,67.52,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",89.43,REPEATED_CUSTOMER_DRIVER,KB-C_ROUTE_LOOP,The pair repeatedly cycles through the same pickup-dropoff route at suspicious density.,route_loop_reuse,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",89.43,Cap lap lai va phu thuoc bat thuong | Mau lien ket theo mang | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_SUSPICIOUS_COMPONENT | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,23.89,89.43,73.2,67.52
5828b7e28d77245d,fad2dbe4e38702c5,27,25,27,27,xanh_car,Thành phố Hà Nội,1.0,1.0,0.9259259259259259,xanh_car|Thành phố Hà Nội,6.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,6.0,1.0,True,1.0,100.0,100.0,39962.96296296296,1079000.0,64000.0,1,2026-07-27,Thành phố Hà Nội,0.5166666666666667,Thành phố Hà Nội -> Thành phố Hà Nội,11,0.4074074074074074,True,0.9259,0.8102,0.6667,0.3333,77.27,87.5,81.88,82.04,82.0,0,0,1,1,1,ride_component_1,4,4,0.6667,3,2,65.81,61.32,82.0,100.0,80.32,62.87,60.39,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,100.0,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,100.0,Cap lap lai va phu thuoc bat thuong | Mau lien ket theo mang | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE | KB-C_SUSPICIOUS_COMPONENT | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,100.0,80.32,62.87,60.39
e0b74e9fda5b1515,b0884d9d89353e01,9,9,9,9,xanh_car,Thành phố Hồ Chí Minh,1.0,1.0,1.0,xanh_car|Thành phố Hồ Chí Minh,6.0,1.0,0.5,0.5,1.0,0.5,1.0,0.9603,6.0,0.5,True,0.9603,75.32,75.32,121333.33333333333,1092000.0,270000.0,1,2026-07-27,Thành phố Hồ Chí Minh,0.45,"Phường Phú Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> Đường Lê Lợi, Phường Sài Gòn, Thành phố Hồ Chí Minh, Việt Nam",9,1.0,True,1.0,0.9895,0.75,0.125,82.18,79.1,83.6,64.27,69.1,0,1,0,0,0,ride_component_2,1,0,0.0,0,0,5.4,4.64,69.1,76.7,88.21,96.09,2.55,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,96.09,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,ROUTE_FARMING_PATTERN,Mau farming theo tuyen,"Cap nay lap lai cung mot kieu tuyen duong voi mat do dang nghi, giong hanh vi farming hon la di chuyen tu nhien.",96.09,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip | Mau farming theo tuyen,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP | KB-C_ROUTE_LOOP,76.7,88.21,96.09,2.55
e6226a83e74cde2c,31e9d70f116f13a0,9,0,14,9,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.6428571428571429,1.0,0.0,xanhsm_bike_sg|Thành phố Hồ Chí Minh,3.0,1.0,0.16666666666666666,0.5,0.6429,0.1667,0.5714,0.9603,6.0,1.0,True,0.5487,75.18,75.18,12777.777777777777,115000.0,17000.0,1,2026-07-27,Thành phố Hồ Chí Minh,12.05,"Xã Bình Mỹ, Thành phố Hồ Chí Minh, Việt Nam -> Xã Bình Mỹ, Thành phố Hồ Chí Minh, Việt Nam",4,0.4444444444444444,False,0.0,0.5522,0.5714,0.4286,25.14,47.66,45.56,45.8,45.74,0,0,1,1,1,ride_component_3,3,2,0.6667,3,1,59.35,40.87,45.74,73.83,27.39,46.77,46.65,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,73.83,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,73.83,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,73.83,27.39,46.77,46.65
5a53b9681461213b,f8de7259c804067c,8,0,9,8,green_mini_3_khach,Thành phố Hồ Chí Minh,0.8888888888888888,1.0,0.0,green_mini_3_khach|Thành phố Hồ Chí Minh,3.899600000000646,1.0,0.3333333333333333,0.5,0.8889,0.3333,0.8333,0.9163,6.0,0.6838,True,0.7636,72.77,72.77,57750.0,462000.0,0.0,1,2026-07-27,Thành phố Hồ Chí Minh,13.233333333333333,"170 Đường Số 5, Khu phố 3, Phường An Lạc, Thành phố Hồ Chí Minh, Việt Nam -> 499 Đường Hồng Bàng, Phường Chợ Lớn, Thành phố Hồ Chí Minh, Việt Nam",1,0.125,False,0.0,0.4287,1.0,0.0,12.86,39.82,43.32,31.26,34.28,0,0,0,0,0,ride_component_5,1,0,0.0,0,0,0.0,0.0,34.28,73.01,16.93,26.36,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,73.01,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,73.01,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,73.01,16.93,26.36,0.0
023f52e48d1ad128,784ca6b743abf41b,11,1,11,11,xanh_car,Tỉnh Hà Giang,1.0,1.0,0.09090909090909091,xanh_car|Tỉnh Hà Giang,10.470799999999826,1.0,0.5,0.5,1.0,0.5,1.0,1.0,6.0,0.3502,True,1.0,70.76,70.76,10272.727272727272,113000.0,0.0,1,2026-07-27,Tỉnh Hà Giang,0.8666666666666667,"Xã Vị Xuyên, Tuyên Quang -> Xã Vị Xuyên, Tỉnh Tuyên Quang, Việt Nam",3,0.2727272727272727,False,0.0909,0.7616,1.0,0.0,27.39,46.91,22.64,37.09,33.48,0,0,0,0,0,ride_component_6,1,0,0.0,0,0,0.0,0.0,33.48,72.71,34.4,41.76,0.0,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,72.71,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,72.71,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,72.71,34.4,41.76,0.0
7707f835175da80c,93cfa84a47fae88f,10,0,10,10,xanh_premium,Tỉnh Tây Ninh,1.0,1.0,0.0,xanh_premium|Tỉnh Tây Ninh,9.753999999999905,1.0,0.5,0.5,1.0,0.5,1.0,1.0,6.0,0.3417,True,1.0,70.38,70.38,34000.0,340000.0,30000.0,1,2026-07-27,Tỉnh Tây Ninh,2.9166666666666665,"787 Đường tỉnh 787, Phường Trảng Bàng, Tỉnh Tây Ninh, Việt Nam -> Phường Gia Lộc, Tỉnh Tây Ninh, Việt Nam",1,0.1,False,0.0,0.6619,1.0,0.0,19.86,42.59,46.23,34.28,37.27,0,1,0,0,0,ride_component_7,1,0,0.0,0,0,5.4,3.54,37.27,72.35,26.15,29.3,1.95,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,72.35,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,72.35,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,72.35,26.15,29.3,1.95
e7d0b7f056509cdf,82f3af7f9355acd2,9,0,9,9,xanh_car,Tỉnh Long An,1.0,1.0,0.0,xanh_car|Tỉnh Long An,8.385599999999613,1.0,0.5,0.5,1.0,0.5,1.0,0.9603,6.0,0.3578,True,0.9603,68.92,68.92,30777.777777777777,277000.0,0.0,1,2026-07-27,Tỉnh Long An,2.6333333333333333,"Hương Lộ 10, Khu phố An Phú, Tổ 4, Phường An Tịnh, Tỉnh Tây Ninh, Việt Nam -> Xã Thái Mỹ, Thành phố Hồ Chí Minh, Việt Nam",1,0.1111111111111111,False,0.0,0.6719,0.5,0.1789,23.73,44.07,31.2,35.52,34.44,0,0,1,0,0,ride_component_8,1,0,0.0,0,0,5.4,3.58,34.44,70.73,28.86,29.89,1.97,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,70.73,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,70.73,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,70.73,28.86,29.89,1.97
06dc1428ff38bf0b,8b3402138b33ade8,9,0,9,9,xanh_premium,Tỉnh Nam Định,1.0,1.0,0.0,xanh_premium|Tỉnh Nam Định,8.874300000000005,1.0,0.5,0.5,1.0,0.5,1.0,0.9603,6.0,0.3381,True,0.9603,68.03,68.03,128111.11111111111,1153000.0,151000.0,1,2026-07-27,Tỉnh Nam Định,15.383333333333333,"Nam Định -> Ý Yên, Nam Định, Việt Nam",1,0.1111111111111111,False,0.0,0.3744,1.0,0.0,11.23,36.79,78.16,29.54,41.7,0,1,0,0,0,ride_component_9,1,0,0.0,0,0,5.4,3.36,41.7,69.9,14.79,23.8,1.85,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,69.9,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,69.9,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,69.9,14.79,23.8,1.85
8f3fdcaba9cd227e,fc93cbfb75bd312b,9,0,9,9,xanh_car_meter,Tỉnh Quảng Bình,1.0,1.0,0.0,xanh_car_meter|Tỉnh Quảng Bình,8.95999999999998,1.0,0.5,0.5,1.0,0.5,1.0,0.9603,6.0,0.3348,True,0.9603,67.88,67.88,115000.0,1035000.0,0.0,1,2026-07-27,Tỉnh Quảng Bình,3.8333333333333335,"Huyện Lệ Thủy, Tỉnh Quảng Bình -> location_address_display (0.000000, 0.000000)",2,0.2222222222222222,False,0.0,0.6772,1.0,0.0,20.32,41.72,46.14,33.6,36.74,0,0,0,1,0,ride_component_10,1,0,0.0,0,0,5.4,3.5,36.74,69.76,26.75,35.95,1.93,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,69.76,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,69.76,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,69.76,26.75,35.95,1.93
2477c69565209bbd,a701627e6c037ce6,14,0,15,14,xanh_premium,Tỉnh Thanh Hóa,0.9333333333333333,1.0,0.0,xanh_premium|Tỉnh Thanh Hóa,13.019600000000537,1.0,0.3333333333333333,0.5,0.9333,0.3333,0.9,1.0,6.0,0.3584,True,0.9,65.63,65.63,20428.571428571428,286000.0,26000.0,1,2026-07-27,Tỉnh Thanh Hóa,2.95,Thanh Hóa -> Thanh Hóa,4,0.2857142857142857,False,0.0,0.7169,0.5,0.1792,25.09,43.33,43.65,35.68,37.67,1,1,0,1,0,ride_component_11,1,0,0.0,0,0,10.81,7.08,37.67,67.25,30.65,39.9,3.89,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,67.25,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,67.25,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,67.25,30.65,39.9,3.89
a78b9f39d97a48e3,c2a20d1400677da5,9,0,10,9,xanh_limo_6_cho,Thành phố Hồ Chí Minh,0.9,1.0,0.0,xanh_limo_6_cho|Thành phố Hồ Chí Minh,7.809400000001915,1.0,0.3333333333333333,0.5,0.9,0.3333,0.85,0.9603,6.0,0.3842,True,0.8162,62.18,62.18,85333.33333333333,768000.0,55000.0,1,2026-07-27,Thành phố Hồ Chí Minh,8.333333333333334,"160A Đường Trường Chinh, Phường Bảy Hiền, Thành phố Hồ Chí Minh, Việt Nam -> Truong Son Street, Tan Son Hoa Ward, Ho Chi Minh City, Vietnam",1,0.1111111111111111,False,0.0,0.5389,0.5,0.1921,20.01,38.99,62.28,32.13,39.67,0,2,1,0,0,ride_component_14,1,0,0.0,0,0,10.81,6.79,39.67,63.48,23.78,26.22,3.73,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,63.48,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,63.48,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,63.48,23.78,26.22,3.73
4d9612560c1c4b24,77774de0595a2ba4,8,0,9,9,xanh_car,Thành phố Hồ Chí Minh,0.8888888888888888,0.8888888888888888,0.0,xanh_car|Thành phố Hồ Chí Minh,6.0,0.9999,0.3333333333333333,0.3333333333333333,0.8889,0.3333,0.8333,0.9163,6.0,0.4444,True,0.7636,62.0,62.0,98375.0,787000.0,97000.0,1,2026-07-27,Thành phố Hồ Chí Minh,4.783333333333333,"3 Xã Đông Thạnh, Thành phố Hồ Chí Minh, Việt Nam -> Xã Bình Mỹ, Thành phố Hồ Chí Minh, Việt Nam",1,0.125,False,0.0,0.6259,0.5,0.2222,23.22,40.67,69.45,41.89,48.78,0,1,1,2,1,ride_component_3,3,2,0.6667,4,2,76.47,48.69,48.78,62.96,27.61,28.69,58.45,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,62.96,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,62.96,Cap lap lai va phu thuoc bat thuong | Mau lien ket theo mang,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE | KB-C_SUSPICIOUS_COMPONENT,62.96,27.61,28.69,58.45
ac5ad23248702f61,243ea0e71a4e1e1e,10,10,28,10,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.35714285714285715,1.0,1.0,xanhsm_bike_sg|Thành phố Hồ Chí Minh,3.0,1.0,0.09090909090909091,0.5,0.3571,0.0909,0.2929,1.0,6.0,1.0,True,0.2929,61.11,61.11,11400.0,114000.0,11000.0,1,2026-07-27,Thành phố Hồ Chí Minh,0.6833333333333333,"Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam -> Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam",4,0.4,True,1.0,0.8041,0.2857,0.7143,88.41,76.12,41.68,73.44,65.5,0,3,2,2,2,ride_component_15,2,1,1.0,4,1,74.0,61.35,65.5,58.99,88.55,57.25,66.24,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,88.55,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",88.55,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,58.99,88.55,57.25,66.24
ac5ad23248702f61,31195016ed4e705a,10,10,28,10,xanhsm_bike_sg,Thành phố Hồ Chí Minh,0.35714285714285715,1.0,1.0,xanhsm_bike_sg|Thành phố Hồ Chí Minh,3.0,1.0,0.09090909090909091,0.5,0.3571,0.0909,0.2929,1.0,6.0,1.0,True,0.2929,61.11,61.11,11000.0,110000.0,14000.0,1,2026-07-27,Thành phố Hồ Chí Minh,0.85,"Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam -> 766/36-38 Hẻm 766 Đường Cách Mạng Tháng 8, Phường Tân Sơn Nhất, Thành phố Hồ Chí Minh, Việt Nam",3,0.3,True,1.0,0.7702,0.1429,0.8571,90.25,77.14,43.28,74.35,66.58,0,3,2,2,2,ride_component_15,2,1,1.0,4,1,74.0,61.76,66.58,58.99,89.07,51.07,66.47,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,89.07,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,GHOST_TRIP_EXECUTION_PATTERN,Mau thuc thi ghost trip,"Cap nay co dau hieu thuc thi ghost trip, voi nhieu chuyen nghi ngo gia lap hoac quay dau phi thuc te.",89.07,Cap lap lai va phu thuoc bat thuong | Mau thuc thi ghost trip,KB-C_EXTREME_VOLUME | KB-C_HIGH_GHOST_RATE | KB-C_SUPERFAST_GAP,58.99,89.07,51.07,66.47
def6f67206cb7756,25bdbfc71916c38c,12,0,17,12,xanh_car,Tỉnh Đồng Nai,0.7058823529411765,1.0,0.0,xanh_car|Tỉnh Đồng Nai,8.883600000001024,1.0,0.14285714285714285,0.5,0.7059,0.1429,0.6569,1.0,6.0,0.4503,True,0.6569,56.39,56.39,72166.66666666667,866000.0,0.0,1,2026-07-27,Tỉnh Đồng Nai,6.933333333333334,"Dốc Mơ, Gia Tân, Thống Nhất, Đồng Nai -> Ấp Võ Dõng, Xã Gia Kiệm, Tỉnh Đồng Nai, Việt Nam",2,0.16666666666666666,False,0.0,0.5882,1.0,0.0,17.65,35.08,46.21,28.71,33.08,0,0,0,2,0,ride_component_25,1,0,0.0,0,0,8.57,5.14,33.08,57.01,23.24,29.39,2.83,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,57.01,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,57.01,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,57.01,23.24,29.39,2.83
5dd78d9a81cbed8f,b17fc5490aa266e4,9,0,13,9,xanh_car,Thành phố Hà Nội,0.6923076923076923,1.0,0.0,xanh_car|Thành phố Hà Nội,6.0,1.0,0.16666666666666666,0.5,0.6923,0.1667,0.6308,0.9603,6.0,0.5,True,0.6057,55.81,55.81,31555.555555555555,284000.0,0.0,1,2026-07-27,Thành phố Hà Nội,2.1,"Cao Khang Store, Xã Thư Lâm, Thành Phố Hà Nội, Việt Nam -> Thị trấn Đông Anh, Xã Thư Lâm, Thành Phố Hà Nội, Việt Nam",1,0.1111111111111111,False,0.0,0.6843,0.3333,0.3333,27.2,40.07,34.32,32.85,33.22,0,0,2,0,0,ride_component_36,1,0,0.0,0,0,8.57,5.37,33.22,56.13,31.37,28.17,2.95,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,56.13,REPEATED_CUSTOMER_DRIVER,KB-C_EXTREME_VOLUME,Driver-customer pair is an extreme weighted edge in the current analysis window.,weighted_edge_outlier,REPEATED_LOCKED_PAIR,Cap lap lai va phu thuoc bat thuong,Tai xe va khach hang di voi nhau nhieu lan va co muc do phu thuoc bat thuong so voi hanh vi thong thuong.,56.13,Cap lap lai va phu thuoc bat thuong,KB-C_EXTREME_VOLUME | KB-C_TIGHT_PAIR_SHARE,56.13,31.37,28.17,2.95
